"","BL","V04","V06","V08","V10"
"BTN3A2",0.19978487394958,-0.258722916666667,0.174920574162679,0.180542857142857,0.312416149068323
"C1QA",0.385577941176471,-0.0241255434782612,0.198189006342495,0.417320138888889,0.288538586956522
"CASP2",-0.12279756302521,0.0532092261904762,-0.0371447368421053,-0.0342714285714286,-0.0934714285714285
"CCL11",-0.159916176470588,-0.197720923913043,0.213264693446089,0.140981944444444,-0.197526630434782
"CCL13",0.375220588235294,-0.989370652173914,1.06122621564482,2.20001666666667,0.276327717391304
"CCL17",0.642136406995231,0.119521022727273,1.16906349206349,0.995344444444444,1.76220113636364
"CCL20",0.290282352941176,-0.222926902173914,0.342388160676533,-0.222798611111111,0.0802695652173906
"CCL21",0.147040461049285,-0.227271590909091,0.502989682539682,0.672326666666667,0.409028409090909
"CCL22",1.58629149443561,0.374686931818181,1.94205952380952,1.83728444444444,3.00881931818182
"CCL23",0.468689427662957,0.0394897727272729,0.841187301587302,0.773791111111111,0.951902272727273
"CCL24",-0.0815391096979337,-0.394940909090909,0.357379365079365,-0.00212222222222191,-0.0414727272727271
